size_bytes,user_rating,user_rating_mark
19706880,2.0,low
71386112,3.5,medium
139433984,4.5,high
24210432,0.0,low
41123840,4.5,high
130727936,4.5,high
47337472,0.0,low
148815872,4.5,high
59627520,0.0,low
209029120,4.5,high
68831232,4.5,high
69039104,2.0,low
88484864,5.0,high
46211072,4.0,medium
295772160,3.5,medium
29444096,3.5,medium
263524352,4.5,high
117250048,3.5,medium
194245632,2.5,low
92143616,4.0,medium
29333504,4.5,high
83949568,5.0,high
106445824,2.5,low
923066368,4.5,high
52942848,4.0,medium
60838912,0.0,low
175780864,4.5,high
101882880,4.0,medium
109915136,4.5,high
399747072,4.5,high
54180864,4.5,high
142579712,4.0,medium
4427776,3.0,low
437230592,4.0,medium
21745664,4.5,high
4849664,4.5,high
16157696,0.0,low
14171136,3.0,low
119648256,3.0,low
34243584,5.0,high
66168832,0.0,low
106136576,4.5,high
99890176,4.5,high
108646400,4.0,medium
829148559,4.5,high
202067968,2.5,low
85723136,3.5,medium
97818624,3.5,medium
438729728,4.5,high
131863552,4.0,medium
71397376,4.5,high
223045632,4.5,high
199450624,4.0,medium
30547968,4.5,high
99468288,2.5,low
444225536,3.5,medium
46147584,4.5,high
104282112,4.0,medium
729790464,4.0,medium
65764352,3.5,medium
129589248,4.5,high
13156352,3.0,low
38659072,4.0,medium
87649280,3.5,medium
27680768,2.5,low
32113664,0.0,low
134987776,4.5,high
88428544,4.0,medium
78232576,5.0,high
36985856,4.0,medium
41930752,3.0,low
184315904,3.5,medium
66735104,0.0,low
92751872,4.5,high
92510208,4.5,high
197068800,4.0,medium
77432832,4.5,high
27131904,0.0,low
60056576,4.5,high
8053760,0.0,low
27049083,4.5,high
17095680,5.0,high
66277376,5.0,high
7111680,3.5,medium
94569472,4.5,high
569653248,4.5,high
181364736,5.0,high
205014016,4.5,high
2288456704,4.5,high
31154176,4.0,medium
142512128,5.0,high
224955392,4.5,high
7671808,4.5,high
150992896,4.5,high
132188160,4.0,medium
90374144,4.5,high
171243520,4.5,high
213117952,4.5,high
27561984,4.5,high
24213504,0.0,low
22950912,4.0,medium
98576384,3.5,medium
18540544,3.0,low
220397568,4.0,medium
89478144,2.5,low
89788416,4.0,medium
54815744,4.0,medium
200281088,4.0,medium
43498496,0.0,low
28209152,4.0,medium
160124928,3.5,medium
479453184,4.0,medium
87257088,4.0,medium
99644416,3.0,low
202334208,4.5,high
30622720,4.5,high
2689024,4.0,medium
125918208,4.5,high
80132096,4.5,high
70197248,4.0,medium
600387584,4.5,high
98892800,4.0,medium
313783296,4.0,medium
41937920,4.5,high
230628352,3.5,medium
65759232,4.5,high
177400832,4.5,high
237266944,4.5,high
451428352,4.5,high
25044992,0.0,low
49047552,4.5,high
96366592,5.0,high
60309504,3.0,low
61067264,4.0,medium
52231168,2.5,low
25890816,3.0,low
112609280,3.5,medium
144868352,0.0,low
90124288,4.0,medium
36942848,4.5,high
124694528,3.5,medium
49651712,4.0,medium
66080768,0.0,low
21928960,4.0,medium
89187328,4.0,medium
38629376,5.0,high
84405248,4.0,medium
421027840,4.0,medium
1188780032,5.0,high
6290432,5.0,high
62609408,4.5,high
117678080,4.5,high
222874624,4.0,medium
3661824,0.0,low
75055104,5.0,high
15771648,2.0,low
18385920,4.0,medium
16692224,4.0,medium
161444864,4.5,high
83196928,0.0,low
52760576,4.5,high
88886272,4.5,high
66552832,3.0,low
362530816,4.5,high
116910080,3.0,low
16826368,4.5,high
199975936,4.5,high
81028096,4.5,high
13064192,0.0,low
13816832,0.0,low
17178624,4.5,high
113282048,3.5,medium
85164032,4.5,high
55815168,4.0,medium
286941184,3.0,low
167745536,4.0,medium
203485184,4.0,medium
66934784,4.5,high
91374592,4.0,medium
50221056,5.0,high
84338688,5.0,high
175430656,5.0,high
73138176,4.5,high
135152640,4.5,high
34472960,0.0,low
15577088,4.5,high
47483904,3.5,medium
147554304,4.0,medium
34310144,4.5,high
72461312,4.5,high
151954432,4.0,medium
136421376,4.5,high
28647424,0.0,low
126418944,4.5,high
100372480,4.0,medium
356862976,2.5,low
60797952,0.0,low
105643008,0.0,low
1364120576,4.5,high
143726592,3.5,medium
65107968,1.0,low
58143744,5.0,high
81683456,4.5,high
30928896,3.5,medium
101259264,3.0,low
154515456,0.0,low
34203648,4.0,medium
254489600,4.0,medium
314895360,4.5,high
15498240,0.0,low
33091584,5.0,high
85620736,0.0,low
108262400,0.0,low
81220608,4.5,high
44193792,5.0,high
98542592,4.5,high
76257280,4.0,medium
13033472,0.0,low
98381824,0.0,low
112607232,4.0,medium
72761344,4.5,high
109260800,3.5,medium
123773952,4.5,high
106452992,4.0,medium
103233536,4.0,medium
253120512,4.5,high
134016000,4.0,medium
137838592,4.5,high
138510336,4.5,high
19371008,4.0,medium
20161086,3.5,medium
63531008,2.5,low
129657856,4.5,high
49570816,3.5,medium
268432384,3.5,medium
4824064,0.0,low
681596928,0.0,low
201381888,0.0,low
96060416,3.5,medium
45298688,4.0,medium
16136192,0.0,low
39422976,0.0,low
94908416,2.5,low
117224448,4.0,medium
201636864,4.0,medium
30543872,4.5,high
63004672,5.0,high
654974976,4.5,high
30641152,4.0,medium
114122752,3.5,medium
392790016,4.0,medium
1070424064,4.0,medium
107940864,3.5,medium
146573312,4.5,high
36531200,4.5,high
2598912,4.0,medium
269298688,5.0,high
43225088,3.0,low
168027136,0.0,low
16188416,0.0,low
630600704,4.0,medium
51174400,0.0,low
139215872,3.0,low
47083520,3.5,medium
243441664,4.0,medium
77705216,4.5,high
78640128,4.5,high
164665344,4.5,high
97248256,3.5,medium
576397312,0.0,low
219144192,4.0,medium
327962624,3.0,low
167641088,4.5,high
23936000,3.5,medium
58593280,3.5,medium
31371264,4.0,medium
1043664896,4.0,medium
39652352,3.0,low
1031653376,3.0,low
203038720,2.5,low
58649600,5.0,high
77443072,4.5,high
97887232,4.5,high
433170432,0.0,low
260082688,0.0,low
97374208,3.5,medium
259914752,4.5,high
187205632,4.5,high
7344128,5.0,high
367181824,4.5,high
18913280,0.0,low
433222656,3.0,low
165748736,4.5,high
18964480,5.0,high
105894912,4.5,high
9691136,4.0,medium
31382528,3.5,medium
503320576,4.5,high
94110720,4.0,medium
142996480,4.5,high
135886848,4.5,high
150372352,3.5,medium
125122560,4.5,high
89223168,2.0,low
71372800,4.5,high
395522048,4.0,medium
3148421120,0.0,low
76619776,4.5,high
32152576,4.0,medium
12472320,0.0,low
68317184,4.5,high
8073209,2.0,low
253679616,2.0,low
332123136,4.5,high
345926656,4.0,medium
113300480,4.5,high
533006336,4.0,medium
109844480,4.0,medium
145041408,0.0,low
83906560,3.0,low
296504320,4.0,medium
69730304,3.5,medium
51895296,5.0,high
141333504,4.5,high
56421376,4.5,high
110575616,2.5,low
556161024,4.5,high
206322688,4.5,high
67177472,5.0,high
822431744,3.5,medium
345278464,4.0,medium
210092032,4.5,high
162263040,3.0,low
228460544,4.5,high
7095296,4.0,medium
218162176,2.0,low
9946112,3.0,low
43033600,5.0,high
110385152,4.0,medium
28900352,2.5,low
1469082624,4.5,high
65866752,4.5,high
93434880,4.5,high
58182656,4.0,medium
188578816,4.0,medium
72476672,4.5,high
27561984,4.5,high
65344512,4.0,medium
35565568,0.0,low
292418560,4.5,high
12622848,3.5,medium
65560576,4.0,medium
109616128,3.5,medium
13852672,4.5,high
770255872,0.0,low
128512000,4.0,medium
378085376,0.0,low
50778112,0.0,low
42027008,5.0,high
10485713,4.0,medium
64642048,3.0,low
37967872,4.5,high
42919936,0.0,low
629897216,4.0,medium
1807310848,4.5,high
147190784,4.5,high
47323136,3.5,medium
511670272,4.5,high
64777216,4.5,high
41463808,4.5,high
39709696,4.5,high
817638400,3.5,medium
92385280,4.5,high
41041920,2.5,low
450259968,4.0,medium
17702912,2.5,low
52435968,2.5,low
89204736,3.5,medium
47948800,0.0,low
475598848,5.0,high
138831872,4.0,medium
409825280,4.5,high
130115584,4.0,medium
150025216,2.5,low
96720896,3.0,low
153306112,5.0,high
101866496,4.0,medium
766447616,4.0,medium
106000384,3.5,medium
130527232,4.0,medium
186056704,5.0,high
53506048,4.5,high
83378176,4.5,high
420435968,4.0,medium
100598784,4.5,high
167555072,4.5,high
39306240,4.5,high
140770304,0.0,low
222846976,4.5,high
567910400,4.0,medium
613933056,4.5,high
58479616,4.5,high
177617920,0.0,low
112074752,3.5,medium
53426176,3.5,medium
46076928,4.5,high
112683008,4.0,medium
139517952,4.5,high
19808256,5.0,high
135044096,4.5,high
74121216,0.0,low
74172416,4.5,high
38466560,4.5,high
306835456,3.5,medium
81046528,4.5,high
76720128,4.5,high
79784960,4.5,high
132425728,4.5,high
369460224,2.5,low
157851648,5.0,high
274795520,4.5,high
81897472,3.5,medium
41567232,0.0,low
225862656,4.0,medium
119820288,4.5,high
31578112,4.0,medium
112688128,4.5,high
348491776,4.0,medium
284321792,4.0,medium
130173952,4.0,medium
406969344,4.0,medium
109751296,4.5,high
234123264,4.0,medium
10961920,4.5,high
124966912,4.5,high
233364480,4.5,high
892332032,4.5,high
64325632,2.5,low
1238026240,3.5,medium
30367744,3.5,medium
104406016,2.0,low
105379840,5.0,high
59220992,2.5,low
73867264,3.0,low
153457664,4.5,high
165749760,0.0,low
34132992,0.0,low
1497927680,4.5,high
221317120,4.0,medium
71487488,0.0,low
70547456,4.5,high
99317760,5.0,high
32174080,2.5,low
24351744,2.5,low
14659584,5.0,high
101526528,4.5,high
136221696,4.5,high
45063168,4.5,high
366301184,4.0,medium
111053824,4.0,medium
118883328,4.5,high
8997888,4.5,high
15023104,2.0,low
43022336,0.0,low
555233280,3.5,medium
99691520,4.0,medium
105254912,4.0,medium
22713344,0.0,low
3700705,3.5,medium
67978240,2.0,low
63421440,4.0,medium
112182272,5.0,high
175750144,4.5,high
228620288,4.0,medium
1145312256,4.5,high
87000064,4.5,high
80800768,0.0,low
24403968,3.5,medium
210538496,4.5,high
341238784,4.5,high
25606144,4.0,medium
86596608,4.5,high
30252032,2.0,low
180995072,4.5,high
126867456,3.5,medium
114876416,3.5,medium
17489920,4.0,medium
55447552,4.5,high
1820196864,4.5,high
222895104,4.0,medium
7212032,0.0,low
218911744,4.5,high
13968384,0.0,low
139457536,3.5,medium
2272493568,4.0,medium
12481536,4.0,medium
640870400,4.5,high
64180224,0.0,low
126681088,4.5,high
2057388032,0.0,low
278796288,4.5,high
148648960,4.0,medium
103239680,3.5,medium
129245184,4.5,high
1400971264,4.5,high
1287553024,4.0,medium
134340608,5.0,high
36675584,4.0,medium
191580160,4.0,medium
114073600,4.0,medium
45712384,4.0,medium
76452864,4.5,high
151481344,4.5,high
62374912,4.5,high
146343936,4.5,high
151135232,4.0,medium
368076800,4.0,medium
87786496,4.0,medium
513771520,3.5,medium
289340416,3.5,medium
53268480,4.5,high
80380928,4.0,medium
135050240,4.5,high
126251008,0.0,low
5693440,1.5,low
54198272,3.5,medium
55657472,4.5,high
8352768,3.5,medium
225289216,0.0,low
101650432,4.5,high
13606912,0.0,low
193986560,4.5,high
3956326400,0.0,low
133328896,4.5,high
120474624,4.5,high
97912832,4.5,high
89194496,4.0,medium
4810752,4.0,medium
40784896,5.0,high
140902400,4.5,high
95278080,4.5,high
47947776,3.5,medium
105609216,4.5,high
94496768,3.5,medium
185228498,4.0,medium
110870528,5.0,high
21210112,0.0,low
291697664,4.0,medium
19738624,4.5,high
96517120,4.5,high
253070336,4.5,high
87593984,4.5,high
125411328,4.0,medium
53682176,0.0,low
93663232,4.5,high
19536896,0.0,low
123353088,4.5,high
25294848,5.0,high
120056832,4.5,high
97139712,4.5,high
119472128,4.5,high
82720768,2.0,low
22332416,1.5,low
46864078,3.0,low
58624000,4.5,high
26571776,4.5,high
25284608,4.5,high
72283136,1.0,low
2033625088,4.5,high
1331712000,3.5,medium
179022848,4.5,high
65483776,3.5,medium
154840064,4.5,high
274991104,4.0,medium
4025969664,4.5,high
108883968,0.0,low
54066176,4.5,high
146871296,2.5,low
13839360,0.0,low
114408448,4.5,high
25137152,4.5,high
71002112,4.5,high
105438208,4.5,high
19179520,4.0,medium
42951284,5.0,high
636487680,4.5,high
61040640,0.0,low
127212544,4.5,high
299850752,4.5,high
88905728,4.0,medium
85194752,0.0,low
198001664,4.0,medium
267673600,0.0,low
1258856448,4.5,high
34369536,1.5,low
78047232,3.5,medium
105143296,4.5,high
132298752,2.5,low
47296512,3.5,medium
262421504,4.5,high
97858560,4.5,high
59819008,0.0,low
73180160,4.0,medium
64152576,4.0,medium
122131456,3.5,medium
70023168,4.0,medium
40071168,4.5,high
211591168,0.0,low
113567744,4.0,medium
146507776,3.0,low
106568704,4.0,medium
103027712,4.5,high
58260480,5.0,high
102176768,4.5,high
64588800,4.5,high
21083136,2.5,low
386007040,4.5,high
49845248,4.5,high
306912256,4.5,high
16039936,1.5,low
1286004736,4.0,medium
91620352,4.5,high
10727424,1.0,low
42428416,0.0,low
555863040,0.0,low
76252160,4.5,high
87799808,4.0,medium
29494272,4.5,high
268521472,4.5,high
2532376576,4.0,medium
86930432,5.0,high
48455680,0.0,low
45957120,4.0,medium
71281664,4.0,medium
528630784,4.0,medium
8161280,0.0,low
71748608,4.5,high
30270464,3.0,low
137094144,0.0,low
137239552,4.0,medium
95283200,3.5,medium
151613440,3.5,medium
36721664,0.0,low
113814528,4.5,high
136275968,4.5,high
175461376,3.0,low
206268416,5.0,high
104803328,4.5,high
26830848,0.0,low
3180544,3.0,low
295357440,3.0,low
615608320,3.5,medium
136425472,4.5,high
36770816,4.0,medium
975872,2.0,low
18927616,4.5,high
125534208,4.0,medium
151451648,5.0,high
207154176,4.5,high
11585536,3.5,medium
165141504,3.0,low
187687936,0.0,low
89306112,4.0,medium
205928448,4.0,medium
159574016,0.0,low
14913536,3.0,low
13523968,0.0,low
88309760,4.0,medium
103088128,4.5,high
66196480,4.5,high
74035200,3.0,low
51673088,3.0,low
95670272,4.5,high
146228224,4.5,high
83778560,4.5,high
600216576,3.0,low
164236288,4.5,high
141322240,4.0,medium
63809536,3.0,low
85362688,4.5,high
47760353,3.0,low
209295360,1.5,low
53959680,4.0,medium
87713792,4.5,high
1953792,3.5,medium
104749056,4.5,high
36912128,3.5,medium
13180928,4.5,high
212980736,4.0,medium
81558528,4.5,high
12637184,2.5,low
68217856,0.0,low
57919488,4.5,high
35741696,0.0,low
68613120,4.5,high
117613568,4.0,medium
250993664,3.0,low
230836224,4.5,high
125702144,4.0,medium
725459968,4.0,medium
434906112,4.5,high
55030784,4.5,high
1504883712,4.0,medium
60180480,4.5,high
68079616,4.5,high
79418368,4.5,high
48369664,4.5,high
120923136,4.5,high
298121216,4.0,medium
42917888,5.0,high
83694592,4.0,medium
53489664,4.0,medium
103661568,4.5,high
64041984,4.5,high
76228608,4.5,high
309673984,4.0,medium
208609280,3.0,low
52002816,4.0,medium
320535552,4.5,high
107640832,4.5,high
128421888,4.5,high
69170176,4.0,medium
99978240,5.0,high
20352000,0.0,low
9305088,3.0,low
130532352,4.5,high
130950144,4.5,high
446483456,4.0,medium
148799488,4.0,medium
107664384,3.5,medium
332139520,4.5,high
161255424,5.0,high
69201920,4.0,medium
20189184,2.5,low
94800896,3.0,low
116492288,4.0,medium
45358080,4.5,high
37830656,4.0,medium
132913152,4.0,medium
710589440,0.0,low
60442624,4.5,high
290695168,4.5,high
52342784,4.5,high
8309760,4.5,high
302747648,2.0,low
28614656,4.5,high
89465856,3.0,low
184539136,3.5,medium
106405888,4.5,high
312680448,4.0,medium
118244352,4.5,high
57554944,5.0,high
58599424,4.5,high
554023936,2.5,low
75983872,5.0,high
16397312,4.0,medium
122692608,4.5,high
174221312,4.5,high
463391744,3.5,medium
15626240,4.0,medium
8900608,3.0,low
59572224,4.0,medium
293900288,2.5,low
68179968,5.0,high
156082176,4.0,medium
73111552,4.0,medium
141391872,4.5,high
27779072,4.0,medium
18359296,4.0,medium
164859904,4.5,high
101923840,4.0,medium
121143296,3.5,medium
42300416,0.0,low
45420544,5.0,high
170550272,4.0,medium
411227136,4.5,high
71521280,4.0,medium
210697216,4.5,high
243776512,4.0,medium
319483904,0.0,low
51138560,3.5,medium
48333824,3.5,medium
190101504,3.0,low
102445056,4.5,high
185879552,0.0,low
183178240,5.0,high
1294111744,4.5,high
52901888,5.0,high
47943680,5.0,high
250080256,4.5,high
201266176,4.5,high
128109568,4.5,high
2424459264,3.5,medium
97187840,4.0,medium
36003840,0.0,low
176114688,4.5,high
217499648,4.5,high
48860160,4.5,high
58532864,4.5,high
73746432,0.0,low
331335680,5.0,high
221777920,4.5,high
95277056,3.5,medium
466015232,5.0,high
13437952,3.5,medium
5800960,4.0,medium
63221760,0.0,low
43565056,4.5,high
30275615,4.0,medium
133956608,4.0,medium
74878976,4.0,medium
874184704,4.5,high
55823360,5.0,high
225615872,4.5,high
150040576,4.0,medium
33028096,4.5,high
132141056,4.5,high
118683648,4.0,medium
14824448,4.5,high
141340672,4.0,medium
1820131328,4.5,high
110059520,0.0,low
160432128,4.5,high
176620544,4.5,high
1210368,1.0,low
1182578688,4.5,high
36686604,4.0,medium
95154176,4.5,high
31092736,0.0,low
137094144,4.5,high
71406592,4.5,high
155375616,4.5,high
134531072,4.5,high
170562560,0.0,low
138883072,4.5,high
910734336,4.0,medium
230511616,4.5,high
342428672,4.5,high
66203648,4.0,medium
82527232,4.0,medium
790288384,4.0,medium
52482048,0.0,low
31361024,3.5,medium
109857792,4.0,medium
167631872,4.0,medium
85696512,1.5,low
47065088,3.5,medium
762607616,4.0,medium
62429184,2.5,low
48484352,4.5,high
70504448,4.5,high
1239953408,0.0,low
21263360,4.0,medium
53058560,3.5,medium
56054784,3.0,low
175841280,3.0,low
4466688,4.0,medium
1177923584,4.0,medium
71677952,5.0,high
67785728,3.5,medium
115895296,4.5,high
177553408,5.0,high
79949824,3.5,medium
611252780,4.5,high
24753152,4.5,high
1654782976,4.0,medium
6208512,4.0,medium
199593984,3.0,low
315748352,0.0,low
81690624,4.5,high
29184000,4.0,medium
7760896,0.0,low
268526592,4.5,high
68709376,4.0,medium
123449344,4.5,high
75505664,4.5,high
16818176,3.5,medium
4448256,1.5,low
55673856,5.0,high
189380608,4.5,high
147263488,4.5,high
138480640,5.0,high
405783552,3.0,low
313634816,4.5,high
13533184,3.0,low
200294400,3.0,low
259412992,3.5,medium
35464192,0.0,low
148612096,4.5,high
972818432,4.0,medium
85417984,3.5,medium
498358272,4.0,medium
169730048,3.0,low
121240576,4.0,medium
108666880,4.5,high
207793152,4.5,high
48523264,5.0,high
148458496,0.0,low
74791936,4.5,high
36186112,4.0,medium
85515264,2.0,low
66697216,4.0,medium
13889536,2.5,low
277534720,3.5,medium
17545216,1.5,low
66228224,4.5,high
166354944,4.5,high
110689280,0.0,low
9256960,5.0,high
53805056,4.5,high
150532096,4.5,high
88105984,4.5,high
158244864,4.0,medium
444821504,3.5,medium
148336640,4.0,medium
96086016,4.5,high
1522363392,4.5,high
15481361,4.5,high
695918592,4.0,medium
11090944,3.0,low
441925632,4.0,medium
14638080,0.0,low
111275008,4.0,medium
82982912,4.0,medium
86454272,3.0,low
37047296,0.0,low
188443648,4.5,high
703052800,4.0,medium
34188288,0.0,low
517828608,4.0,medium
68491264,3.0,low
143679488,4.5,high
85111808,4.5,high
426580992,3.5,medium
45356032,3.5,medium
8773632,4.5,high
177516544,4.5,high
149037056,4.0,medium
239798272,4.0,medium
41246720,4.0,medium
214679552,4.5,high
81198080,0.0,low
515490816,4.0,medium
71929856,0.0,low
92774400,4.5,high
48083968,4.0,medium
12679168,4.0,medium
1218220032,4.0,medium
95218688,0.0,low
230297600,3.0,low
106739712,4.5,high
433164288,3.5,medium
245165056,3.5,medium
63286272,4.5,high
18848768,4.0,medium
373793792,4.0,medium
27525120,0.0,low
176500736,4.5,high
152740864,4.5,high
73519104,4.5,high
466039808,4.0,medium
84945920,4.5,high
955524096,4.5,high
247309312,4.0,medium
51452928,2.5,low
125770752,2.5,low
77472768,3.5,medium
98525184,5.0,high
51052544,3.0,low
41295872,4.5,high
27535360,3.5,medium
86079488,4.0,medium
42780672,2.5,low
72118272,0.0,low
695603200,4.5,high
108105728,4.0,medium
16869376,4.5,high
92536832,4.0,medium
41996288,0.0,low
395563008,4.5,high
14188544,4.5,high
53789696,4.5,high
245289984,5.0,high
127930368,4.5,high
131354624,0.0,low
92392448,2.5,low
168828928,4.5,high
32785408,0.0,low
235831296,4.0,medium
175943680,0.0,low
56954817,3.0,low
106456064,3.5,medium
167815168,4.5,high
12932096,3.5,medium
50857984,0.0,low
105910272,5.0,high
947195904,4.5,high
191037440,4.5,high
109510656,3.5,medium
169664512,4.5,high
767126,3.0,low
12656640,4.5,high
13821952,4.0,medium
1254719488,4.0,medium
97549312,5.0,high
18616320,0.0,low
1089228800,4.0,medium
199310336,5.0,high
153100288,4.0,medium
132981760,5.0,high
92997632,3.5,medium
3148132352,0.0,low
20145152,4.0,medium
67679232,3.5,medium
51470336,4.0,medium
132632576,4.5,high
14828544,4.0,medium
21727232,4.0,medium
26077184,5.0,high
32704512,0.0,low
158947328,4.5,high
57786368,4.5,high
189939712,4.5,high
103197675,3.5,medium
15948800,2.5,low
88228864,4.0,medium
10514432,4.5,high
40120320,0.0,low
157370368,4.5,high
402743296,4.5,high
8039424,0.0,low
310630400,4.5,high
150988800,4.5,high
97951744,4.5,high
15440896,0.0,low
179085312,0.0,low
67192832,4.5,high
40919040,4.0,medium
57349120,4.0,medium
120877056,4.0,medium
88672256,3.5,medium
90040320,4.5,high
191521792,5.0,high
389879808,3.5,medium
64863232,4.5,high
18164736,0.0,low
8943616,0.0,low
137289728,4.5,high
67734528,3.5,medium
292289536,4.5,high
93580288,4.0,medium
20526080,2.5,low
46950400,3.0,low
81666048,2.0,low
135370752,4.5,high
44652544,4.0,medium
1143723008,4.5,high
16435200,1.5,low
247194624,4.5,high
55710720,4.0,medium
88601600,3.0,low
47905792,0.0,low
173320192,2.0,low
104617984,0.0,low
120232960,4.5,high
141081600,4.5,high
1215169536,4.5,high
178905088,4.5,high
109416448,2.0,low
32685056,3.0,low
287759360,4.5,high
31080448,0.0,low
701227008,3.0,low
52836352,0.0,low
113641472,4.5,high
28363776,4.0,medium
44026880,0.0,low
70274048,3.0,low
75883520,4.5,high
124522496,4.5,high
131453952,1.5,low
76591104,4.5,high
139482112,4.0,medium
108348416,4.0,medium
80409600,2.5,low
293599232,4.5,high
53362688,4.0,medium
23040000,4.0,medium
63553536,3.5,medium
74174464,4.5,high
569876480,0.0,low
101220352,5.0,high
539506688,3.5,medium
66764800,5.0,high
118693888,4.0,medium
115055616,4.0,medium
68666368,4.5,high
73193472,4.5,high
237913088,4.5,high
146922496,4.5,high
147106816,4.5,high
53106688,2.5,low
32848910,4.0,medium
243613696,4.5,high
26484736,4.5,high
94449664,4.0,medium
331473920,4.0,medium
177899520,4.0,medium
1335678976,4.0,medium
299586560,4.5,high
39056384,5.0,high
2134631,0.0,low
491360256,4.5,high
291038208,4.0,medium
22735872,0.0,low
41767936,0.0,low
16588800,4.5,high
865561600,4.0,medium
185881600,4.5,high
802975744,4.0,medium
78533632,4.0,medium
100000768,4.0,medium
185636864,0.0,low
73499648,3.5,medium
83196928,4.5,high
112883712,0.0,low
22029312,4.5,high
196566016,4.5,high
78278656,4.5,high
20101120,1.0,low
93063168,4.5,high
45266944,0.0,low
22227968,4.5,high
106796032,4.5,high
18656256,3.5,medium
235554816,4.0,medium
37340259,4.0,medium
21773312,4.5,high
402404352,3.5,medium
200108032,4.5,high
73361408,0.0,low
578062336,5.0,high
27025408,4.0,medium
47372288,5.0,high
126216192,5.0,high
83400704,4.5,high
178160640,0.0,low
22478848,4.0,medium
238605312,3.0,low
1249507328,4.0,medium
112141312,4.5,high
80970752,4.5,high
108836864,4.5,high
376676352,4.0,medium
42894336,2.5,low
272482304,4.0,medium
100124672,2.5,low
42926080,4.0,medium
54922240,4.0,medium
183631872,3.5,medium
301228032,4.5,high
114503680,5.0,high
997129216,4.0,medium
250017792,4.5,high
13778944,4.5,high
89138176,4.5,high
53654528,4.0,medium
10053632,0.0,low
28734464,4.5,high
143887360,4.5,high
2386132992,4.5,high
475697678,4.0,medium
111013888,4.0,medium
18631680,3.5,medium
672897024,4.5,high
17518592,0.0,low
131000320,3.5,medium
131249152,4.5,high
52457472,5.0,high
537575424,4.5,high
283656192,4.0,medium
39911424,2.5,low
95984640,4.5,high
27722752,4.5,high
13647872,4.0,medium
21389312,4.5,high
82688000,4.5,high
262830080,2.5,low
76509184,4.5,high
27372544,3.0,low
99192832,4.5,high
131652608,4.5,high
343504896,4.5,high
230596608,4.5,high
102461440,4.0,medium
45509632,0.0,low
60604416,3.0,low
15209472,1.5,low
92101632,0.0,low
53805056,4.0,medium
90980352,0.0,low
152903680,0.0,low
92611584,4.5,high
40820736,3.0,low
141714432,4.5,high
30252032,4.5,high
1841152,0.0,low
183043072,3.5,medium
51410944,0.0,low
79133696,4.0,medium
95298560,4.5,high
39937024,0.0,low
37157888,4.0,medium
199231488,4.5,high
12455936,4.0,medium
26888192,4.5,high
2039808,4.0,medium
110692352,4.5,high
29378560,4.5,high
18546688,5.0,high
51174400,0.0,low
472088576,0.0,low
307658752,4.5,high
19547136,0.0,low
67786752,4.5,high
233934848,3.5,medium
59830272,0.0,low
15789056,0.0,low
44598272,2.0,low
1833861120,4.0,medium
43484160,0.0,low
199826432,0.0,low
50597888,0.0,low
226899968,4.5,high
42329088,3.5,medium
84549632,4.0,medium
8167424,0.0,low
73956352,4.0,medium
559704064,4.5,high
33636352,0.0,low
36002816,4.0,medium
7298048,4.5,high
24157184,4.0,medium
80564224,4.5,high
99465216,4.5,high
338222080,4.5,high
33111040,3.5,medium
139865088,4.5,high
136165376,4.5,high
213086208,0.0,low
143140864,4.0,medium
92884992,1.5,low
129190912,4.0,medium
18254848,0.0,low
58309632,5.0,high
14761984,4.5,high
168546304,5.0,high
21296128,3.5,medium
89782272,4.5,high
285643776,4.5,high
2890245120,4.5,high
105198592,4.5,high
283934720,4.0,medium
98822144,4.5,high
243789824,3.5,medium
8620032,4.5,high
32579584,4.5,high
11880448,4.0,medium
139967488,4.0,medium
17935360,0.0,low
191596544,3.5,medium
68196352,4.5,high
267330560,4.5,high
77242368,4.5,high
46682112,4.0,medium
256817152,4.5,high
1536766976,4.5,high
1925599232,3.5,medium
272375808,4.0,medium
91588608,4.5,high
142159872,4.5,high
92713984,4.5,high
338273280,5.0,high
76928000,4.5,high
134116352,3.5,medium
101181440,2.5,low
83418112,4.5,high
902515712,4.0,medium
48708608,0.0,low
196369408,4.0,medium
17094656,2.5,low
30441472,3.5,medium
120819712,4.0,medium
14546944,1.5,low
475708416,4.5,high
89885696,4.5,high
366030848,4.5,high
91468800,0.0,low
296433664,4.0,medium
24090624,4.0,medium
18597888,0.0,low
1944321024,5.0,high
125467648,4.5,high
35261440,4.5,high
446764032,4.5,high
1006264320,4.5,high
196248576,5.0,high
92015616,5.0,high
219380736,3.5,medium
157521920,4.0,medium
83180544,4.5,high
108166144,3.5,medium
33209344,0.0,low
137146368,4.0,medium
53628928,0.0,low
111777792,4.5,high
133572608,4.5,high
100349952,5.0,high
104295424,0.0,low
106914816,4.0,medium
142626816,0.0,low
97122304,4.5,high
64705536,4.0,medium
116488192,4.0,medium
709632,2.5,low
121710592,0.0,low
277301248,4.0,medium
244719616,4.0,medium
64293888,4.5,high
63624192,3.0,low
46030848,4.5,high
106429440,4.5,high
46922752,3.0,low
181778432,4.5,high
889060352,4.5,high
26032128,4.0,medium
77139968,4.0,medium
73224192,3.5,medium
44227584,3.0,low
56753152,4.0,medium
107933696,4.0,medium
15900672,4.0,medium
114275328,3.5,medium
79185920,5.0,high
24059904,4.5,high
31869952,4.0,medium
97175552,4.0,medium
146436096,0.0,low
310633804,4.0,medium
